Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YHR107C	cdc12-1	YNL152W	inn1-5007	0.230
YHR107C	cdc12-1	YNL298W	cla4	0.377
YHR107C	cdc12-1	YJR076C	cdc11-2	0.425
YHR107C	cdc12-1	YJR076C	cdc11-4	0.374
YHR107C	cdc12-1	YNL271C	bni1	0.331
YHR107C	cdc12-1	YDL225W	shs1	0.288
YHR107C	cdc12-1	YBR078W	ecm33	0.203
YHR107C	cdc12-1	YBL061C	skt5	0.219
YHR107C	cdc12-1	YCR002C	cdc10-2	0.218
YMR109W	myo5	YLR110C	ccw12	0.254
YMR109W	myo5	YDR208W	mss4-103	0.255
YMR109W	myo5	YOR181W	las17-13	0.316
YMR109W	myo5	YFL039C	act1-101	0.308
YMR109W	myo5	YLR111W	ylr111w	0.277
YMR109W	myo5	YDL029W	arp2-14	0.328
YMR109W	myo5	YFL039C	act1-119	0.273
YMR109W	myo5	YFL039C	act1-121	0.230
YMR109W	myo5	YBR109C	cmd1-8	0.227
YMR109W	myo5	YBR234C	arc40-5001	0.266
YMR109W	myo5	YFL039C	act1-136	0.228
YMR109W	myo5	YFL039C	act1-4	0.211
YMR109W	myo5	YOR281C	plp2-5001	0.203
YMR109W	myo5	YLR370C	arc18	0.251
YMR109W	myo5	YDR212W	tcp1-1	0.229
YMR109W	myo5	YNR035C	arc35-6	0.288
YMR109W	myo5	YJL008C	cct8-5002	0.200
YMR109W	myo5	YFL039C	act1-122	0.369
YMR109W	myo5	YLR370C	arc18-supp1	0.292
YMR109W	myo5	YFL039C	act1-132	0.205
YMR109W	myo5	YBR078W	ecm33	0.290
YMR109W	myo5	YJR064W	cct5-5001	0.234
YDL097C	rpn6-5001	YDL147W	rpn5-1	0.365
YDL097C	rpn6-5001	YAL024C	lte1-supp1	0.262
YDL097C	rpn6-5001	YFR004W	rpn11-8	0.461
YDL097C	rpn6-5001	YPR103W	pre2-127	0.255
YDL097C	rpn6-5001	YFR004W	rpn11-14	0.474
YDL097C	rpn6-5001	YDL020C	rpn4	0.218
YDL097C	rpn6-5001	YPR119W	clb2	0.219
YDL097C	rpn6-5001	YPR108W	rpn7-3	0.487
YDL097C	rpn6-5001	YOR261C	rpn8-5007	0.324
YGL240W	doc1-supp1	YBL034C	stu1-12	0.315
YGL240W	doc1-supp1	YGR119C	nup57-e17	0.295
YGL240W	doc1-supp1	YPR141C	kar3	0.278
YGL240W	doc1-supp1	YLR045C	stu2-12	0.263
YGL240W	doc1-supp1	YMR198W	cik1	0.346
YGL240W	doc1-supp1	YOL076W	mdm20-supp1	0.224
YGL240W	doc1-supp1	YBL034C	stu1-6	0.222
YGL240W	doc1-supp1	YLR347C	kap95-e126k	0.223
YGL240W	doc1-supp1	YFR004W	rpn11-8	0.229
YGL240W	doc1-supp1	YDR180W	scc2-4	0.208
YGL240W	doc1-supp1	YMR047C	nup116-5024	0.201
YGL240W	doc1-supp1	YPL008W	chl1	0.202
YGL240W	doc1-supp1	YEL061C	cin8	0.297
YGL240W	doc1-supp1	YBL058W	shp1	0.283
YGL240W	doc1-supp1	YLR045C	stu2-11	0.255
YGL240W	doc1-supp1	YOR261C	rpn8-5007	0.253
YGL240W	doc1-supp1	YDR113C	pds1-128	0.202
YGL240W	doc1-supp1	YBR135W	cks1-38	0.256
YLR110C	ccw12	YLR111W	ylr111w	0.562
YLR110C	ccw12	YDL029W	arp2-14	0.255
YLR110C	ccw12	YML115C	van1	0.338
YLR110C	ccw12	YBL007C	sla1	0.269
YLR110C	ccw12	YBR109C	cmd1-8	0.219
YLR110C	ccw12	YFR043C	irc6	0.293
YLR110C	ccw12	YLR370C	arc18	0.211
YLR110C	ccw12	YNR035C	arc35-6	0.272
YLR110C	ccw12	YJL008C	cct8-5002	0.346
YLR110C	ccw12	YGR229C	smi1	0.238
YLR110C	ccw12	YBR078W	ecm33	0.210
YLR110C	ccw12	YDR245W	mnn10-supp1	0.200
YLR110C	ccw12	YNL181W	pbr1-5005	0.302
YLR110C	ccw12	YNL181W	pbr1-5007	0.230
YLR110C	ccw12	YNL181W	pbr1-5001	0.217
YMR307W	gas1	YOR181W	las17-13	0.230
YMR307W	gas1	YIR006C	pan1-4	0.204
YMR307W	gas1	YML115C	van1	0.351
YMR307W	gas1	YDR162C	nbp2	0.204
YMR307W	gas1	YGR229C	smi1	0.255
YMR307W	gas1	YBR078W	ecm33	0.240
YMR307W	gas1	YDR245W	mnn10-supp1	0.260
YMR307W	gas1	YNL181W	pbr1-5005	0.221
YMR307W	gas1	YDR524C-B	ydr524c-b	0.326
YMR307W	gas1	YNL322C	kre1	0.322
YDR208W	mss4-103	YDL029W	arp2-14	0.299
YDR208W	mss4-103	YBR109C	cmd1-8	0.226
YDR208W	mss4-103	YKL203C	tor2-29	0.238
YDR208W	mss4-103	YBR260C	rgd1	0.271
YDR208W	mss4-103	YBR234C	arc40-5001	0.212
YDR208W	mss4-103	YNL054W	vac7	0.218
YDR208W	mss4-103	YHR030C	slt2	0.234
YDR208W	mss4-103	YER008C	sec3-2	0.210
YDR208W	mss4-103	YER093C	tsc11-1	0.291
YDR208W	mss4-103	YOL078W	avo1-5005	0.248
YDR208W	mss4-103	YLR370C	arc18	0.222
YDR208W	mss4-103	YNR035C	arc35-6	0.223
YDR208W	mss4-103	YLR370C	arc18-supp1	0.219
YDR208W	mss4-103	YJL095W	bck1	0.258
YDR208W	mss4-103	YBR078W	ecm33	0.277
YDR208W	mss4-103	YER093C	tsc11-5	0.239
YBR223C	tdp1	YIL046W-A	yil046w-a	0.241
YOR181W	las17-13	YIR006C	pan1-4	0.480
YOR181W	las17-13	YDL029W	arp2-14	0.338
YOR181W	las17-13	YFL039C	act1-119	0.449
YOR181W	las17-13	YFL039C	act1-120	0.486
YOR181W	las17-13	YML115C	van1	0.224
YOR181W	las17-13	YFL039C	act1-121	0.442
YOR181W	las17-13	YBL007C	sla1	0.361
YOR181W	las17-13	YBR109C	cmd1-8	0.266
YOR181W	las17-13	YKL203C	tor2-29	0.239
YOR181W	las17-13	YFL039C	act1-136	0.300
YOR181W	las17-13	YFL039C	act1-159	0.433
YOR181W	las17-13	YNL054W	vac7	0.202
YOR181W	las17-13	YDR495C	vps3	0.223
YOR181W	las17-13	YNL243W	sla2	0.266
YOR181W	las17-13	YOR281C	plp2-5001	0.215
YOR181W	las17-13	YNL138W	srv2-2	0.288
YOR181W	las17-13	YLR370C	arc18	0.596
YOR181W	las17-13	YDR212W	tcp1-1	0.245
YOR181W	las17-13	YNR035C	arc35-6	0.515
YOR181W	las17-13	YJL008C	cct8-5002	0.243
YOR181W	las17-13	YFL039C	act1-132	0.442
YOR181W	las17-13	YKL112W	abf1-103	0.407
YGL058W	rad6	YKL052C	ask1-3	0.208
YGL058W	rad6	YDR469W	sdc1	0.347
YGL058W	rad6	YLR418C	cdc73	0.203
YGL058W	rad6	YAR003W	swd1	0.330
YGL058W	rad6	YGL244W	rtf1	0.357
YGL058W	rad6	YBR175W	swd3	0.365
YGL058W	rad6	YPL055C	lge1	0.338
YGL058W	rad6	YHR119W	set1	0.285
YGL058W	rad6	YFL023W	bud27	0.261
YIR006C	pan1-4	YFL039C	act1-120	0.250
YIR006C	pan1-4	YFL039C	act1-121	0.203
YIR006C	pan1-4	YBL007C	sla1	0.421
YIR006C	pan1-4	YLR337C	vrp1-supp1	0.360
YIR006C	pan1-4	YBR109C	cmd1-8	0.209
YIR006C	pan1-4	YLL050C	cof1-8	0.210
YIR006C	pan1-4	YBR023C	chs3	0.204
YIR006C	pan1-4	YDR162C	nbp2	0.226
YIR006C	pan1-4	YFL039C	act1-159	0.397
YIR006C	pan1-4	YHR030C	slt2	0.308
YIR006C	pan1-4	YOR036W	pep12	0.226
YIR006C	pan1-4	YNL243W	sla2	0.322
YIR006C	pan1-4	YNL138W	srv2-2	0.200
YIR006C	pan1-4	YLR370C	arc18	0.355
YIR006C	pan1-4	YNR035C	arc35-6	0.323
YIR006C	pan1-4	YFL039C	act1-122	0.300
YIR006C	pan1-4	YLR370C	arc18-supp1	0.208
YIR006C	pan1-4	YJL095W	bck1	0.278
YIR006C	pan1-4	YFL039C	act1-132	0.332
YIR006C	pan1-4	YBL061C	skt5	0.202
YIR006C	pan1-4	YDR245W	mnn10-supp1	0.236
YIR006C	pan1-4	YNL084C	end3-supp1	0.348
YIR006C	pan1-4	YGL012W	erg4	0.218
YIR006C	pan1-4	YBL047C	ede1	0.203
YIR006C	pan1-4	YNL322C	kre1	0.216
YNL267W	pik1-139	YLR408C	bls1	0.209
YNL267W	pik1-139	YER008C	sec3-2	0.215
YNL267W	pik1-139	YNL267W	pik1-104	0.425
YBL034C	stu1-12	YER147C	scc4-4	0.247
YBL034C	stu1-12	YGR113W	dam1-1	0.401
YBL034C	stu1-12	YFL037W	tub2-430	0.280
YBL034C	stu1-12	YBR107C	iml3	0.223
YBL034C	stu1-12	YHR191C	ctf8	0.236
YBL034C	stu1-12	YPR141C	kar3	0.412
YBL034C	stu1-12	YER147C	scc4-5001	0.251
YBL034C	stu1-12	YJL074C	smc3-1	0.339
YBL034C	stu1-12	YLR045C	stu2-12	0.548
YBL034C	stu1-12	YMR198W	cik1	0.232
YBL034C	stu1-12	YNR016C	acc1-5009-supp1	0.242
YBL034C	stu1-12	YGL086W	mad1	0.386
YBL034C	stu1-12	YOL076W	mdm20-supp1	0.255
YBL034C	stu1-12	YBL034C	stu1-6	0.609
YBL034C	stu1-12	YJR135C	mcm22	0.256
YBL034C	stu1-12	YPL269W	kar9	0.300
YBL034C	stu1-12	YMR076C	pds5-1	0.246
YBL034C	stu1-12	YFL008W	smc1-2	0.222
YBL034C	stu1-12	YJL030W	mad2	0.409
YBL034C	stu1-12	YOR058C	ase1	0.249
YBL034C	stu1-12	YJL013C	mad3	0.231
YBL034C	stu1-12	YDR254W	chl4	0.296
YBL034C	stu1-12	YLR045C	stu2-10	0.389
YBL034C	stu1-12	YDR180W	scc2-4	0.310
YBL034C	stu1-12	YDR014W	rad61	0.234
YBL034C	stu1-12	YPL008W	chl1	0.308
YBL034C	stu1-12	YFR027W	eco1-1	0.207
YBL034C	stu1-12	YBL034C	stu1-7	0.214
YBL034C	stu1-12	YLR381W	ctf3	0.262
YBL034C	stu1-12	YDR149C	ydr149c	0.219
YBL034C	stu1-12	YMR138W	cin4	0.259
YBL034C	stu1-12	YDR318W	mcm21	0.292
YBL034C	stu1-12	YEL061C	cin8	0.554
YBL034C	stu1-12	YML124C	tub3	0.400
YBL034C	stu1-12	YPL018W	ctf19	0.289
YBL034C	stu1-12	YBL058W	shp1	0.267
YBL034C	stu1-12	YMR055C	bub2	0.302
YBL034C	stu1-12	YPL253C	vik1	0.431
YBL034C	stu1-12	YFL008W	smc1-259	0.307
YBL034C	stu1-12	YGR188C	bub1-supp1	0.277
YBL034C	stu1-12	YGR078C	pac10-supp1	0.319
YBL034C	stu1-12	YLR045C	stu2-11	0.443
YBL034C	stu1-12	YGL093W	spc105-15	0.277
YBL034C	stu1-12	YER013W	prp22-1	0.200
YBL034C	stu1-12	YDR113C	pds1-128	0.248
YBL034C	stu1-12	YDL028C	mps1-417	0.206
YBL034C	stu1-12	YGR078C	pac10	0.247
YPR165W	rho1-5002	YML115C	van1	0.236
YPR165W	rho1-5002	YBR023C	chs3	0.215
YPR165W	rho1-5002	YBR260C	rgd1	0.338
YPR165W	rho1-5002	YHR030C	slt2	0.288
YPR165W	rho1-5002	YNL298W	cla4	0.215
YPR165W	rho1-5002	YDL132W	cdc53-1	0.217
YPR165W	rho1-5002	YGR229C	smi1	0.210
YPR165W	rho1-5002	YJL095W	bck1	0.288
YPR165W	rho1-5002	YDR524C-B	ydr524c-b	0.236
YOL032W	opi10	YDR054C	cdc34-2	0.203
YER147C	scc4-4	YGR113W	dam1-1	0.385
YER147C	scc4-4	YBR107C	iml3	0.202
YER147C	scc4-4	YHR191C	ctf8	0.250
YER147C	scc4-4	YPR141C	kar3	0.251
YER147C	scc4-4	YER147C	scc4-5001	0.527
YER147C	scc4-4	YJL074C	smc3-1	0.461
YER147C	scc4-4	YMR198W	cik1	0.206
YER147C	scc4-4	YGL086W	mad1	0.240
YER147C	scc4-4	YBL034C	stu1-6	0.280
YER147C	scc4-4	YJR135C	mcm22	0.249
YER147C	scc4-4	YMR076C	pds5-1	0.215
YER147C	scc4-4	YFL008W	smc1-2	0.424
YER147C	scc4-4	YJL030W	mad2	0.256
YER147C	scc4-4	YDR254W	chl4	0.248
YER147C	scc4-4	YDR180W	scc2-4	0.504
YER147C	scc4-4	YMR047C	nup116-5024	0.207
YER147C	scc4-4	YDR014W	rad61	0.387
YER147C	scc4-4	YPL008W	chl1	0.336
YER147C	scc4-4	YFR027W	eco1-1	0.304
YER147C	scc4-4	YLR381W	ctf3	0.278
YER147C	scc4-4	YDR318W	mcm21	0.292
YER147C	scc4-4	YEL061C	cin8	0.278
YER147C	scc4-4	YPL018W	ctf19	0.277
YER147C	scc4-4	YPL253C	vik1	0.279
YER147C	scc4-4	YFL008W	smc1-259	0.485
YER147C	scc4-4	YPR135W	ctf4	0.256
YER147C	scc4-4	YGR188C	bub1-supp1	0.294
YER147C	scc4-4	YDL003W	mcd1-5001	0.302
YER147C	scc4-4	YGL093W	spc105-15	0.239
YFL039C	act1-112	YFL039C	act1-101	0.227
YFL039C	act1-112	YDL029W	arp2-14	0.204
YFL039C	act1-112	YFL039C	act1-119	0.407
YFL039C	act1-112	YFL039C	act1-120	0.367
YFL039C	act1-112	YDR388W	rvs167	0.202
YFL039C	act1-112	YFL039C	act1-121	0.357
YFL039C	act1-112	YLR337C	vrp1-supp1	0.260
YFL039C	act1-112	YBR109C	cmd1-8	0.214
YFL039C	act1-112	YNL138W	srv2-ts	0.284
YFL039C	act1-112	YLL050C	cof1-8	0.208
YFL039C	act1-112	YNL079C	tpm1-supp1	0.234
YFL039C	act1-112	YFL039C	act1-136	0.377
YFL039C	act1-112	YFL039C	act1-4	0.273
YFL039C	act1-112	YOR326W	myo2-16	0.220
YFL039C	act1-112	YNL271C	bni1	0.294
YFL039C	act1-112	YNL138W	srv2-2	0.278
YFL039C	act1-112	YLR370C	arc18	0.331
YFL039C	act1-112	YNR035C	arc35-6	0.251
YFL039C	act1-112	YFL039C	act1-132	0.340
YFL039C	act1-101	YLR111W	ylr111w	0.205
YFL039C	act1-101	YDL029W	arp2-14	0.347
YFL039C	act1-101	YFL039C	act1-119	0.394
YFL039C	act1-101	YFL039C	act1-120	0.218
YFL039C	act1-101	YFL039C	act1-121	0.317
YFL039C	act1-101	YMR092C	aip1	0.219
YFL039C	act1-101	YBR109C	cmd1-8	0.302
YFL039C	act1-101	YFL039C	act1-136	0.407
YFL039C	act1-101	YFL039C	act1-4	0.552
YFL039C	act1-101	YNL271C	bni1	0.260
YFL039C	act1-101	YOR281C	plp2-5001	0.213
YFL039C	act1-101	YLR370C	arc18	0.292
YFL039C	act1-101	YDR212W	tcp1-1	0.329
YFL039C	act1-101	YJL008C	cct8-5002	0.332
YFL039C	act1-101	YFL039C	act1-122	0.223
YFL039C	act1-101	YLR370C	arc18-supp1	0.239
YFL039C	act1-101	YFL039C	act1-132	0.247
YFL039C	act1-101	YBR078W	ecm33	0.229
YFL039C	act1-101	YGR078C	pac10-supp1	0.225
YFL039C	act1-101	YDL143W	cct4-1	0.208
YFL039C	act1-101	YJR064W	cct5-5001	0.344
YFL039C	act1-101	YOR122C	pfy1-14	0.256
YFL039C	act1-101	YGR078C	pac10	0.224
YLR111W	ylr111w	YDL029W	arp2-14	0.294
YLR111W	ylr111w	YBR109C	cmd1-8	0.206
YLR111W	ylr111w	YNR035C	arc35-6	0.222
YLR111W	ylr111w	YJR064W	cct5-5001	0.202
YGR113W	dam1-1	YBR107C	iml3	0.310
YGR113W	dam1-1	YHR191C	ctf8	0.333
YGR113W	dam1-1	YPR141C	kar3	0.466
YGR113W	dam1-1	YER147C	scc4-5001	0.438
YGR113W	dam1-1	YJL074C	smc3-1	0.467
YGR113W	dam1-1	YLR045C	stu2-12	0.319
YGR113W	dam1-1	YIL144W	tid3-1	0.217
YGR113W	dam1-1	YMR198W	cik1	0.249
YGR113W	dam1-1	YNR016C	acc1-5009-supp1	0.285
YGR113W	dam1-1	YGL086W	mad1	0.485
YGR113W	dam1-1	YIR010W	dsn1-8	0.229
YGR113W	dam1-1	YOL076W	mdm20-supp1	0.227
YGR113W	dam1-1	YBL034C	stu1-6	0.477
YGR113W	dam1-1	YJR135C	mcm22	0.360
YGR113W	dam1-1	YMR076C	pds5-1	0.328
YGR113W	dam1-1	YFL008W	smc1-2	0.396
YGR113W	dam1-1	YJL030W	mad2	0.548
YGR113W	dam1-1	YDL139C	scm3-5007	0.293
YGR113W	dam1-1	YJL013C	mad3	0.284
YGR113W	dam1-1	YDR254W	chl4	0.398
YGR113W	dam1-1	YLR045C	stu2-10	0.324
YGR113W	dam1-1	YDR180W	scc2-4	0.422
YGR113W	dam1-1	YDR014W	rad61	0.385
YGR113W	dam1-1	YPL008W	chl1	0.344
YGR113W	dam1-1	YFR027W	eco1-1	0.247
YGR113W	dam1-1	YLR381W	ctf3	0.380
YGR113W	dam1-1	YDR149C	ydr149c	0.229
YGR113W	dam1-1	YPL233W	nsl1-5	0.237
YGR113W	dam1-1	YMR138W	cin4	0.201
YGR113W	dam1-1	YDR318W	mcm21	0.439
YGR113W	dam1-1	YEL061C	cin8	0.442
YGR113W	dam1-1	YML124C	tub3	0.376
YGR113W	dam1-1	YPL018W	ctf19	0.442
YGR113W	dam1-1	YIL144W	tid3-1-supp1	0.214
YGR113W	dam1-1	YOR014W	rts1	0.256
YGR113W	dam1-1	YBR211C	ame1-4	0.313
YGR113W	dam1-1	YPL253C	vik1	0.481
YGR113W	dam1-1	YKL053W	ykl053w	0.240
YGR113W	dam1-1	YFL008W	smc1-259	0.442
YGR113W	dam1-1	YPR135W	ctf4	0.255
YGR113W	dam1-1	YGR188C	bub1-supp1	0.505
YGR113W	dam1-1	YGR078C	pac10-supp1	0.262
YGR113W	dam1-1	YLR045C	stu2-11	0.273
YGR113W	dam1-1	YDL003W	mcd1-5001	0.245
YGR113W	dam1-1	YGL093W	spc105-15	0.369
YGR113W	dam1-1	YDR113C	pds1-128	0.265
YGR113W	dam1-1	YDL028C	mps1-417	0.274
YGR113W	dam1-1	YGR078C	pac10	0.203
YGR113W	dam1-1	YMR117C	spc24-9	0.337
YGR113W	dam1-1	YGR179C	okp1-5	0.301
YGR113W	dam1-1	YHR191C	ctf8-9	0.223
YGR009C	sec9-4	YBR102C	exo84-102	0.205
YGR009C	sec9-4	YNL272C	sec2-41	0.292
YGR009C	sec9-4	YPR055W	sec8-6	0.262
YGR009C	sec9-4	YBR109C	cmd1-8	0.240
YGR009C	sec9-4	YDR166C	sec5-24	0.239
YGR009C	sec9-4	YAL041W	cdc24-11	0.200
YGR009C	sec9-4	YJL085W	exo70-29/37	0.202
YGR009C	sec9-4	YLR166C	sec10-2	0.218
YGR009C	sec9-4	YNL152W	inn1-5007	0.229
YGR009C	sec9-4	YOR327C	snc2	0.415
YGR009C	sec9-4	YJR076C	cdc11-2	0.205
YGR009C	sec9-4	YER008C	sec3-2	0.236
YGR009C	sec9-4	YNL271C	bni1	0.249
YGR009C	sec9-4	YDR164C	sec1-1	0.272
YGR009C	sec9-4	YNR035C	arc35-6	0.221
YHR050W	smf2	YER008C	sec3-2	0.235
YDL147W	rpn5-1	YAL024C	lte1-supp1	0.210
YDL147W	rpn5-1	YFR004W	rpn11-8	0.524
YDL147W	rpn5-1	YPR103W	pre2-127	0.288
YDL147W	rpn5-1	YFR004W	rpn11-14	0.542
YDL147W	rpn5-1	YPR119W	clb2	0.250
YDL147W	rpn5-1	YPR108W	rpn7-3	0.424
YDL147W	rpn5-1	YOR261C	rpn8-5007	0.493
YFL037W	tub2-430	YLR045C	stu2-12	0.282
YFL037W	tub2-430	YLR045C	stu2-10	0.211
YFL037W	tub2-430	YEL061C	cin8	0.310
YFL037W	tub2-430	YPL253C	vik1	0.212
YFL037W	tub2-430	YLR045C	stu2-11	0.225
YPL242C	iqg1-5004	YNL271C	bni1	0.201
YPL242C	iqg1-5004	YBL061C	skt5	0.204
YEL017C-A	pmp2	YMR273C	zds1	0.231
YKL080W	vma5	YEL051W	vma8	0.328
YKL080W	vma5	YPR036W	vma13	0.296
YKL080W	vma5	YLR447C	vma6	0.288
YKL080W	vma5	YPL234C	vma11	0.330
YKL080W	vma5	YHR039C-A	vma10	0.282
YKL080W	vma5	YHR060W	vma22	0.247
YKL080W	vma5	YOR332W	vma4	0.301
YBR102C	exo84-102	YNL272C	sec2-41	0.333
YBR102C	exo84-102	YPR055W	sec8-6	0.340
YBR102C	exo84-102	YDR166C	sec5-24	0.259
YBR102C	exo84-102	YJL085W	exo70-29/37	0.389
YBR102C	exo84-102	YIL118W	rho3-ser228	0.276
YBR102C	exo84-102	YLR166C	sec10-2	0.326
YBR102C	exo84-102	YFR004W	rpn11-14	0.215
YBR102C	exo84-102	YER008C	sec3-2	0.264
YBR102C	exo84-102	YIL118W	rho3-1	0.203
YBR102C	exo84-102	YJL085W	exo70-29/37-supp1	0.361
YGR119C	nup57-e17	YPR141C	kar3	0.201
YGR119C	nup57-e17	YLR045C	stu2-12	0.207
YGR119C	nup57-e17	YLR347C	kap95-e126k	0.208
YGR119C	nup57-e17	YMR047C	nup116-5024	0.320
YEL051W	vma8	YPR036W	vma13	0.555
YEL051W	vma8	YLR447C	vma6	0.488
YEL051W	vma8	YPL234C	vma11	0.546
YEL051W	vma8	YHR039C-A	vma10	0.303
YEL051W	vma8	YHR060W	vma22	0.460
YEL051W	vma8	YOR332W	vma4	0.416
YLR330W	chs5	YBR109C	cmd1-8	0.244
YLR330W	chs5	YJL099W	chs6	0.328
YLR330W	chs5	YNL079C	tpm1-supp1	0.218
YLR330W	chs5	YBR023C	chs3	0.320
YLR330W	chs5	YBL062W	ybl062w	0.361
YLR330W	chs5	YNL298W	cla4	0.229
YLR330W	chs5	YBL061C	skt5	0.317
YBR107C	iml3	YHR191C	ctf8	0.242
YBR107C	iml3	YPR141C	kar3	0.206
YBR107C	iml3	YER147C	scc4-5001	0.260
YBR107C	iml3	YJL074C	smc3-1	0.295
YBR107C	iml3	YLR045C	stu2-12	0.227
YBR107C	iml3	YGL086W	mad1	0.311
YBR107C	iml3	YIR010W	dsn1-8	0.300
YBR107C	iml3	YBL034C	stu1-6	0.260
YBR107C	iml3	YJR135C	mcm22	0.530
YBR107C	iml3	YFL008W	smc1-2	0.200
YBR107C	iml3	YJL030W	mad2	0.264
YBR107C	iml3	YDL139C	scm3-5007	0.258
YBR107C	iml3	YDR254W	chl4	0.560
YBR107C	iml3	YLR045C	stu2-10	0.215
YBR107C	iml3	YDR180W	scc2-4	0.228
YBR107C	iml3	YDR014W	rad61	0.218
YBR107C	iml3	YPL008W	chl1	0.249
YBR107C	iml3	YLR381W	ctf3	0.565
YBR107C	iml3	YPL233W	nsl1-5	0.230
YBR107C	iml3	YDR318W	mcm21	0.549
YBR107C	iml3	YPL233W	nsl1-6	0.253
YBR107C	iml3	YPL018W	ctf19	0.548
YBR107C	iml3	YBL058W	shp1	0.224
YBR107C	iml3	YBR211C	ame1-4	0.232
YBR107C	iml3	YPL253C	vik1	0.288
YBR107C	iml3	YFL008W	smc1-259	0.273
YBR107C	iml3	YGL093W	spc105-15	0.334
YBR107C	iml3	YDR113C	pds1-128	0.204
YBR107C	iml3	YMR117C	spc24-9	0.266
YNL272C	sec2-41	YPR055W	sec8-6	0.350
YNL272C	sec2-41	YDR166C	sec5-24	0.255
YNL272C	sec2-41	YDR373W	frq1-1	0.315
YNL272C	sec2-41	YJL085W	exo70-29/37	0.421
YNL272C	sec2-41	YFL039C	act1-159	0.236
YNL272C	sec2-41	YLR166C	sec10-2	0.323
YNL272C	sec2-41	YOR327C	snc2	0.304
YNL272C	sec2-41	YER008C	sec3-2	0.240
YNL272C	sec2-41	YNL138W	srv2-2	0.209
YNL272C	sec2-41	YDR164C	sec1-1	0.232
YNL272C	sec2-41	YIL118W	rho3-1	0.238
YNL272C	sec2-41	YNL267W	pik1-104	0.219
YNL272C	sec2-41	YJL085W	exo70-29/37-supp1	0.261
YNL272C	sec2-41	YOR370C	mrs6-2	0.221
YHR191C	ctf8	YPR141C	kar3	0.338
YHR191C	ctf8	YER147C	scc4-5001	0.306
YHR191C	ctf8	YJL074C	smc3-1	0.419
YHR191C	ctf8	YLR045C	stu2-12	0.228
YHR191C	ctf8	YMR198W	cik1	0.289
YHR191C	ctf8	YNR016C	acc1-5009-supp1	0.239
YHR191C	ctf8	YGL086W	mad1	0.297
YHR191C	ctf8	YKL052C	ask1-3	0.243
YHR191C	ctf8	YBL034C	stu1-6	0.333
YHR191C	ctf8	YJR135C	mcm22	0.277
YHR191C	ctf8	YAR007C	rfa1-m2	0.282
YHR191C	ctf8	YMR076C	pds5-1	0.287
YHR191C	ctf8	YFL008W	smc1-2	0.354
YHR191C	ctf8	YJL030W	mad2	0.302
YHR191C	ctf8	YDR254W	chl4	0.350
YHR191C	ctf8	YHR191C	ctf8-162	0.602
YHR191C	ctf8	YDR180W	scc2-4	0.411
YHR191C	ctf8	YMR047C	nup116-5024	0.289
YHR191C	ctf8	YDR014W	rad61	0.240
YHR191C	ctf8	YPL008W	chl1	0.407
YHR191C	ctf8	YFR027W	eco1-1	0.276
YHR191C	ctf8	YLR381W	ctf3	0.315
YHR191C	ctf8	YDR318W	mcm21	0.395
YHR191C	ctf8	YEL061C	cin8	0.254
YHR191C	ctf8	YPL018W	ctf19	0.370
YHR191C	ctf8	YOR014W	rts1	0.247
YHR191C	ctf8	YPL253C	vik1	0.346
YHR191C	ctf8	YFL008W	smc1-259	0.382
YHR191C	ctf8	YPR135W	ctf4	0.498
YHR191C	ctf8	YGR188C	bub1-supp1	0.321
YHR191C	ctf8	YLR045C	stu2-11	0.219
YHR191C	ctf8	YDR113C	pds1-128	0.321
YHR191C	ctf8	YDL008W	apc11-13	0.230
YHR191C	ctf8	YHR191C	ctf8-9	0.737
YIL140W	axl2	YPL038W-A	ypl038w-a	0.218
YIL140W	axl2	YOR011W-A	yor011w-a	0.444
YJL078C	pry3	YER008C	sec3-2	0.234
YPR141C	kar3	YER147C	scc4-5001	0.384
YPR141C	kar3	YJL074C	smc3-1	0.466
YPR141C	kar3	YLR045C	stu2-12	0.355
YPR141C	kar3	YMR198W	cik1	0.557
YPR141C	kar3	YNR016C	acc1-5009-supp1	0.253
YPR141C	kar3	YGL086W	mad1	0.269
YPR141C	kar3	YKL052C	ask1-3	0.205
YPR141C	kar3	YIR010W	dsn1-8	0.261
YPR141C	kar3	YOL076W	mdm20-supp1	0.231
YPR141C	kar3	YBL034C	stu1-6	0.479
YPR141C	kar3	YJR135C	mcm22	0.202
YPR141C	kar3	YAR007C	rfa1-m2	0.221
YPR141C	kar3	YMR076C	pds5-1	0.234
YPR141C	kar3	YFL008W	smc1-2	0.345
YPR141C	kar3	YJL030W	mad2	0.292
YPR141C	kar3	YDL139C	scm3-5007	0.252
YPR141C	kar3	YDR254W	chl4	0.204
YPR141C	kar3	YHR191C	ctf8-162	0.293
YPR141C	kar3	YLR045C	stu2-10	0.224
YPR141C	kar3	YDR180W	scc2-4	0.389
YPR141C	kar3	YPL008W	chl1	0.255
YPR141C	kar3	YPL233W	nsl1-5	0.202
YPR141C	kar3	YDR318W	mcm21	0.277
YPR141C	kar3	YGR113W	dam1-19	0.202
YPR141C	kar3	YEL061C	cin8	0.464
YPR141C	kar3	YPL018W	ctf19	0.260
YPR141C	kar3	YBL058W	shp1	0.270
YPR141C	kar3	YBR211C	ame1-4	0.237
YPR141C	kar3	YPL253C	vik1	0.351
