Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YOR076C	ski7	YPR189W	ski3	0.385
YNL112W	dbp2-5004	YER025W	gcd11-5002	0.222
YNL112W	dbp2-5004	YDR301W	cft1-5003	0.203
YNL112W	dbp2-5004	YDR324C	utp4-5007	0.230
YNL112W	dbp2-5004	YDR037W	krs1-5004	0.227
YLL031C	gpi13-5-supp1	YLL031C	gpi13-4	0.373
YLL031C	gpi13-5-supp1	YLR459W	gab1-2	0.287
YLL031C	gpi13-5-supp1	YLR459W	gab1-3	0.396
YLL031C	gpi13-5-supp1	YPL094C	sec62-ts	0.202
YLL031C	gpi13-5-supp1	YPL076W	gpi2-1-7b	0.215
YLL031C	gpi13-5-supp1	YGL142C	gpi10-5001	0.331
YLL031C	gpi13-5-supp1	YLL031C	gpi13-3-supp1	0.393
YLL031C	gpi13-5-supp1	YGL027C	cwh41	0.219
YLL031C	gpi13-5-supp1	YMR307W	gas1	0.243
YLL031C	gpi13-5-supp1	YEL002C	wbp1-1	0.271
YLL031C	gpi13-5-supp1	YOR336W	kre5-ts2	0.224
YLL031C	gpi13-5-supp1	YDR331W	gpi8-ts	0.341
YLL031C	gpi13-5-supp1	YBR229C	rot2	0.234
YLL031C	gpi13-5-supp1	YJL091C	gwt1-20	0.320
YLL031C	gpi13-5-supp1	YLR459W	gab1-1	0.364
YLL031C	gpi13-5-supp1	YLR087C	csf1	0.223
YLL031C	gpi13-5-supp1	YOR149C	smp3-1	0.223
YLL031C	gpi13-5-supp1	YJR013W	gpi14-5007	0.232
YLL031C	gpi13-5-supp1	YDR302W	gpi11-5001-supp1	0.245
YLL031C	gpi13-5-supp1	YNL038W	gpi15-5001	0.229
YLL031C	gpi13-5-supp1	YDR434W	gpi17-5001	0.303
YLL031C	gpi13-5-supp1	YLR088W	gaa1-ts	0.248
YLL031C	gpi13-5-supp1	YJL062W	las21	0.225
YLL031C	gpi13-5-supp1	YHR188C	gpi16-5001	0.302
YMR295C	ymr295c	YPR180W	aos1-5001	0.317
YMR295C	ymr295c	YNR054C	esf2-5005	0.201
YMR295C	ymr295c	YER025W	gcd11-5002	0.202
YFL039C	act1-108	YOR035C	she4	0.435
YFL039C	act1-108	YFL039C	act1-3	0.438
YFL039C	act1-108	YNL153C	gim3	0.250
YFL039C	act1-108	YDL029W	arp2-14	0.370
YFL039C	act1-108	YKL203C	tor2-29	0.322
YFL039C	act1-108	YFL039C	act1-136	0.580
YFL039C	act1-108	YFL039C	act1-4	0.395
YFL039C	act1-108	YDR212W	tcp1-1	0.357
YFL039C	act1-108	YJL008C	cct8-5002	0.373
YFL039C	act1-108	YGR078C	pac10-supp1	0.206
YFL039C	act1-108	YJR064W	cct5-5001	0.305
YFL039C	act1-108	YGR078C	pac10	0.313
YDR052C	dbf4-3	YDL017W	cdc7-1	0.238
YDR052C	dbf4-3	YDL017W	cdc7-4	0.226
YCL016C	dcc1	YCL029C	bik1	0.202
YCL016C	dcc1	YCL060C	ycl060c	0.440
YCL016C	dcc1	YOR195W	slk19	0.220
YCL016C	dcc1	YOR026W	bub3	0.382
YCL016C	dcc1	YDL028C	mps1-3796	0.215
YCL016C	dcc1	YPL017C	irc15	0.233
YCL016C	dcc1	YBR156C	sli15-3	0.212
YCL016C	dcc1	YDL003W	mcd1-73	0.304
YCL016C	dcc1	YMR078C	ctf18	0.656
YCL016C	dcc1	YER016W	bim1	0.290
YCL016C	dcc1	YBL034C	stu1-8	0.215
YCL016C	dcc1	YPR046W	mcm16	0.214
YCL016C	dcc1	YGL240W	doc1-supp1	0.264
YCL016C	dcc1	YGR113W	dam1-1	0.278
YCL016C	dcc1	YPR162C	orc4-5001	0.220
YCL016C	dcc1	YBR107C	iml3	0.204
YCL016C	dcc1	YHR191C	ctf8	0.709
YCL016C	dcc1	YPR141C	kar3	0.305
YCL016C	dcc1	YER147C	scc4-5001	0.261
YCL016C	dcc1	YCL061C	mrc1	0.348
YCL016C	dcc1	YJL074C	smc3-1	0.364
YCL016C	dcc1	YMR198W	cik1	0.234
YCL016C	dcc1	YNR016C	acc1-5009-supp1	0.227
YCL016C	dcc1	YGL086W	mad1	0.258
YCL016C	dcc1	YBL034C	stu1-6	0.291
YCL016C	dcc1	YJR135C	mcm22	0.226
YCL016C	dcc1	YMR076C	pds5-1	0.299
YCL016C	dcc1	YFL008W	smc1-2	0.301
YCL016C	dcc1	YJL030W	mad2	0.254
YCL016C	dcc1	YDR254W	chl4	0.288
YCL016C	dcc1	YHR191C	ctf8-162	0.561
YCL016C	dcc1	YDR180W	scc2-4	0.369
YCL016C	dcc1	YDR014W	rad61	0.222
YCL016C	dcc1	YNL273W	tof1	0.223
YCL016C	dcc1	YPL008W	chl1	0.364
YCL016C	dcc1	YFR027W	eco1-1	0.238
YCL016C	dcc1	YLR381W	ctf3	0.267
YCL016C	dcc1	YDR318W	mcm21	0.340
YCL016C	dcc1	YPL018W	ctf19	0.322
YCL016C	dcc1	YOR014W	rts1	0.234
YCL016C	dcc1	YPL253C	vik1	0.311
YCL016C	dcc1	YFL008W	smc1-259	0.324
YCL016C	dcc1	YPR135W	ctf4	0.476
YCL016C	dcc1	YGR188C	bub1-supp1	0.336
YCL016C	dcc1	YMR048W	csm3	0.272
YCL016C	dcc1	YLR045C	stu2-11	0.225
YCL016C	dcc1	YDR113C	pds1-128	0.293
YCL016C	dcc1	YHR191C	ctf8-9	0.737
YBR131W	ccz1	YOR106W	vam3	0.208
YBR131W	ccz1	YGL212W	vam7	0.204
YBR131W	ccz1	YDL077C	vam6	0.305
YBR131W	ccz1	YGL124C	mon1	0.348
YBR131W	ccz1	YDR323C	pep7	0.202
YGL019W	ckb1	YOR039W	ckb2	0.552
YGL019W	ckb1	YOR061W	cka2	0.261
YOR035C	she4	YOR085W	ost3	0.219
YOR035C	she4	YEL002C	wbp1-2	0.259
YOR035C	she4	YFL039C	act1-3	0.379
YOR035C	she4	YER093C	tsc11-7	0.224
YOR035C	she4	YGL027C	cwh41	0.203
YOR035C	she4	YKL203C	tor2-21	0.270
YOR035C	she4	YEL002C	wbp1-1	0.214
YOR035C	she4	YPR165W	rho1-5002	0.203
YOR035C	she4	YOR336W	kre5-ts2	0.216
YOR035C	she4	YDL029W	arp2-14	0.383
YOR035C	she4	YML115C	van1	0.217
YOR035C	she4	YKL203C	tor2-29	0.293
YOR035C	she4	YJR075W	hoc1	0.343
YOR035C	she4	YFL039C	act1-136	0.400
YOR035C	she4	YHR030C	slt2	0.294
YOR035C	she4	YFL039C	act1-4	0.306
YOR035C	she4	YER093C	tsc11-1	0.241
YOR035C	she4	YOL078W	avo1-5005	0.256
YOR035C	she4	YDR212W	tcp1-1	0.331
YOR035C	she4	YEL036C	anp1	0.236
YOR035C	she4	YJL008C	cct8-5002	0.269
YOR035C	she4	YJL095W	bck1	0.247
YOR035C	she4	YBR171W	sec66	0.202
YOR035C	she4	YJR064W	cct5-5001	0.254
YOR035C	she4	YAL058W	cne1	0.248
YOR035C	she4	YBR015C	mnn2	0.254
YCL029C	bik1	YOR026W	bub3	0.212
YCL029C	bik1	YMR299C	dyn3	0.389
YCL029C	bik1	YBR156C	sli15-3	0.236
YCL029C	bik1	YGL093W	spc105-4	0.214
YCL029C	bik1	YLR045C	stu2-13	0.248
YCL029C	bik1	YGR113W	dam1-1	0.246
YCL029C	bik1	YLR045C	stu2-12	0.275
YCL029C	bik1	YJL030W	mad2	0.232
YCL029C	bik1	YDR149C	ydr149c	0.410
YCL029C	bik1	YML124C	tub3	0.252
YCL029C	bik1	YPL253C	vik1	0.227
YCL029C	bik1	YLR045C	stu2-11	0.225
YCL029C	bik1	YMR117C	spc24-9	0.210
YOR085W	ost3	YLL031C	gpi13-4	0.310
YOR085W	ost3	YBR070C	alg14-5001	0.322
YOR085W	ost3	YEL002C	wbp1-2	0.564
YOR085W	ost3	YLR459W	gab1-2	0.379
YOR085W	ost3	YLR459W	gab1-3	0.421
YOR085W	ost3	YAL056C-A	yal056c-a	0.356
YOR085W	ost3	YBL040C	erd2-5001	0.410
YOR085W	ost3	YOR002W	alg6	0.390
YOR085W	ost3	YPL076W	gpi2-774	0.232
YOR085W	ost3	YPL227C	alg5	0.454
YOR085W	ost3	YPL076W	gpi2-1-7b	0.216
YOR085W	ost3	YMR214W	scj1	0.413
YOR085W	ost3	YIR022W	sec11-2	0.317
YOR085W	ost3	YHR101C	big1-5001	0.415
YOR085W	ost3	YGL142C	gpi10-5001	0.300
YOR085W	ost3	YGL027C	cwh41	0.400
YOR085W	ost3	YJL034W	kar2-159	0.474
YOR085W	ost3	YOL102C	tpt1-5001	0.242
YOR085W	ost3	YJL002C	ost1-6	0.392
YOR085W	ost3	YJR117W	ste24	0.282
YOR085W	ost3	YMR307W	gas1	0.253
YOR085W	ost3	YEL002C	wbp1-1	0.554
YOR085W	ost3	YMR149W	swp1-5004	0.377
YOR085W	ost3	YBL082C	alg3	0.396
YOR085W	ost3	YOR336W	kre5-ts2	0.474
YOR085W	ost3	YGL226C-A	ost5	0.413
YOR085W	ost3	YDR331W	gpi8-ts	0.282
YOR085W	ost3	YBR229C	rot2	0.402
YOR085W	ost3	YJL091C	gwt1-20	0.297
YOR085W	ost3	YML055W	spc2	0.281
YOR085W	ost3	YDR524W-C	ydr524w-c	0.255
YOR085W	ost3	YLR459W	gab1-1	0.445
YOR085W	ost3	YML115C	van1	0.246
YOR085W	ost3	YBR004C	gpi18-5001	0.223
YOR085W	ost3	YFL025C	bst1	0.259
YOR085W	ost3	YBL083C	ybl083c	0.395
YOR085W	ost3	YDR086C	sss1-5001	0.261
YOR085W	ost3	YBR260C	rgd1	0.224
YOR085W	ost3	YLR087C	csf1	0.368
YOR085W	ost3	YML130C	ero1-1	0.288
YOR085W	ost3	YJR075W	hoc1	0.216
YOR085W	ost3	YMR149W	swp1-5002	0.205
YOR085W	ost3	YOR067C	alg8	0.423
YOR085W	ost3	YHR030C	slt2	0.231
YOR085W	ost3	YDR302W	gpi11-5001	0.236
YOR085W	ost3	YOR149C	smp3-2	0.343
YOR085W	ost3	YLR066W	spc3-4	0.301
YOR085W	ost3	YOR149C	smp3-1	0.229
YOR085W	ost3	YJR013W	gpi14-5007	0.279
YOR085W	ost3	YDR302W	gpi11-5001-supp1	0.259
YOR085W	ost3	YNL038W	gpi15-5001	0.313
YOR085W	ost3	YDR434W	gpi17-5001	0.421
YOR085W	ost3	YGL084C	gup1	0.344
YOR085W	ost3	YGR227W	die2	0.384
YOR085W	ost3	YML019W	ost6	0.249
YOR085W	ost3	YEL031W	spf1	0.239
YOR085W	ost3	YLR088W	gaa1-ts	0.359
YOR085W	ost3	YCL043C	pdi1-5001-supp1	0.313
YOR085W	ost3	YJL095W	bck1	0.249
YOR085W	ost3	YDR525W	api2	0.298
YOR085W	ost3	YPL096C-A	eri1	0.309
YOR085W	ost3	YJL062W	las21	0.391
YOR085W	ost3	YLR242C	arv1-supp1	0.232
YOR085W	ost3	YFL031W	hac1	0.305
YOR085W	ost3	YDL232W	ost4-supp2	0.415
YOR085W	ost3	YHR188C	gpi16-5001	0.422
YOR085W	ost3	YHR079C	ire1	0.307
YOR085W	ost3	YCR044C	per1-supp1	0.258
YOR085W	ost3	YER140W	emp65	0.207
YOR085W	ost3	YAL058W	cne1	0.397
YOR085W	ost3	YBR015C	mnn2	0.305
YOR085W	ost3	YFL032W	yfl032w	0.285
YOR085W	ost3	YDR524C-B	ydr524c-b	0.299
YOR085W	ost3	YDR331W	gpi8-5001	0.422
YOR085W	ost3	YLR242C	arv1	0.225
YDL017W	cdc7-1	YDL017W	cdc7-4	0.525
YDL017W	cdc7-1	YLR103C	cdc45-27	0.267
YDL017W	cdc7-1	YDR013W	psf1-1	0.219
YDL017W	cdc7-1	YCL061C	mrc1	0.200
YDL017W	cdc7-1	YOR144C	elg1	0.277
YDL017W	cdc7-1	YDR052C	dbf4-4	0.407
YDL017W	cdc7-1	YDR052C	dbf4-2	0.444
YDL017W	cdc7-1	YDR052C	dbf4-ts	0.450
YDL017W	cdc7-1	YGL113W	sld3-5001	0.246
YDL017W	cdc7-1	YOL123W	hrp1-4	0.219
YLL031C	gpi13-4	YEL002C	wbp1-2	0.285
YLL031C	gpi13-4	YLR459W	gab1-2	0.406
YLL031C	gpi13-4	YLR459W	gab1-3	0.410
YLL031C	gpi13-4	YOR002W	alg6	0.206
YLL031C	gpi13-4	YDR437W	gpi19-2xh	0.245
YLL031C	gpi13-4	YPL094C	sec62-ts	0.202
YLL031C	gpi13-4	YPL076W	gpi2-774	0.253
YLL031C	gpi13-4	YPL076W	gpi2-1-7b	0.246
YLL031C	gpi13-4	YHR101C	big1-5001	0.283
YLL031C	gpi13-4	YGL142C	gpi10-5001	0.440
YLL031C	gpi13-4	YLL031C	gpi13-3-supp1	0.240
YLL031C	gpi13-4	YGL027C	cwh41	0.317
YLL031C	gpi13-4	YJL034W	kar2-159	0.267
YLL031C	gpi13-4	YJR073C	opi3	0.267
YLL031C	gpi13-4	YDR437W	gpi19-5001	0.270
YLL031C	gpi13-4	YMR307W	gas1	0.310
YLL031C	gpi13-4	YEL002C	wbp1-1	0.233
YLL031C	gpi13-4	YOR336W	kre5-ts2	0.304
YLL031C	gpi13-4	YDR331W	gpi8-ts	0.382
YLL031C	gpi13-4	YBR229C	rot2	0.300
YLL031C	gpi13-4	YJL091C	gwt1-20	0.349
YLL031C	gpi13-4	YDR524W-C	ydr524w-c	0.221
YLL031C	gpi13-4	YLR459W	gab1-1	0.531
YLL031C	gpi13-4	YBR004C	gpi18-5001	0.248
YLL031C	gpi13-4	YFL025C	bst1	0.240
YLL031C	gpi13-4	YLR087C	csf1	0.391
YLL031C	gpi13-4	YML130C	ero1-1	0.215
YLL031C	gpi13-4	YOR067C	alg8	0.236
YLL031C	gpi13-4	YHR030C	slt2	0.288
YLL031C	gpi13-4	YOR149C	smp3-1	0.229
YLL031C	gpi13-4	YJR013W	gpi14-5007	0.230
YLL031C	gpi13-4	YDR302W	gpi11-5001-supp1	0.524
YLL031C	gpi13-4	YNL038W	gpi15-5001	0.362
YLL031C	gpi13-4	YDR434W	gpi17-5001	0.444
YLL031C	gpi13-4	YGL084C	gup1	0.353
YLL031C	gpi13-4	YEL031W	spf1	0.290
YLL031C	gpi13-4	YLR088W	gaa1-ts	0.287
YLL031C	gpi13-4	YJL095W	bck1	0.243
YLL031C	gpi13-4	YPL096C-A	eri1	0.318
YLL031C	gpi13-4	YJL062W	las21	0.357
YLL031C	gpi13-4	YFL031W	hac1	0.203
YLL031C	gpi13-4	YHR188C	gpi16-5001	0.457
YLL031C	gpi13-4	YDR323C	pep7	0.227
YLL031C	gpi13-4	YAL058W	cne1	0.241
YLL031C	gpi13-4	YBR015C	mnn2	0.254
YLL031C	gpi13-4	YDR524C-B	ydr524c-b	0.278
YLL031C	gpi13-4	YLR242C	arv1	0.293
YER018C	spc25-1	YIR010W	dsn1-7	0.258
YER018C	spc25-1	YGL093W	spc105-4	0.208
YER018C	spc25-1	YLR045C	stu2-12	0.269
YER018C	spc25-1	YIL144W	tid3-1	0.266
YER018C	spc25-1	YGR113W	dam1-9	0.225
YER018C	spc25-1	YGL086W	mad1	0.216
YER018C	spc25-1	YDR254W	chl4	0.210
YER018C	spc25-1	YMR117C	spc24-10	0.286
YER018C	spc25-1	YPL018W	ctf19	0.210
YER018C	spc25-1	YGL093W	spc105-15	0.271
YER018C	spc25-1	YMR117C	spc24-9	0.271
YBR070C	alg14-5001	YEL002C	wbp1-2	0.277
YBR070C	alg14-5001	YLR459W	gab1-2	0.237
YBR070C	alg14-5001	YLR459W	gab1-3	0.237
YBR070C	alg14-5001	YBL040C	erd2-5001	0.235
YBR070C	alg14-5001	YOR002W	alg6	0.282
YBR070C	alg14-5001	YDR437W	gpi19-2xh	0.216
YBR070C	alg14-5001	YPL076W	gpi2-774	0.251
YBR070C	alg14-5001	YPL227C	alg5	0.284
YBR070C	alg14-5001	YPL076W	gpi2-1-7b	0.261
YBR070C	alg14-5001	YMR214W	scj1	0.211
YBR070C	alg14-5001	YGL142C	gpi10-5001	0.223
YBR070C	alg14-5001	YJL002C	ost1-6	0.259
YBR070C	alg14-5001	YDR437W	gpi19-5001	0.282
YBR070C	alg14-5001	YEL002C	wbp1-1	0.301
YBR070C	alg14-5001	YMR149W	swp1-5004	0.310
YBR070C	alg14-5001	YBL082C	alg3	0.305
YBR070C	alg14-5001	YGL226C-A	ost5	0.238
YBR070C	alg14-5001	YJL091C	gwt1-20	0.230
YBR070C	alg14-5001	YML055W	spc2	0.298
YBR070C	alg14-5001	YLR459W	gab1-1	0.264
YBR070C	alg14-5001	YBL083C	ybl083c	0.318
YBR070C	alg14-5001	YOR067C	alg8	0.237
YBR070C	alg14-5001	YOR149C	smp3-2	0.206
YBR070C	alg14-5001	YLR066W	spc3-4	0.225
YBR070C	alg14-5001	YOR149C	smp3-1	0.205
YBR070C	alg14-5001	YDR434W	gpi17-5001	0.210
YBR070C	alg14-5001	YGL084C	gup1	0.234
YBR070C	alg14-5001	YGR227W	die2	0.231
YBR070C	alg14-5001	YCL043C	pdi1-5001-supp1	0.210
YBR070C	alg14-5001	YDR525W	api2	0.258
YBR070C	alg14-5001	YPL096C-A	eri1	0.273
YBR070C	alg14-5001	YJL062W	las21	0.213
YBR070C	alg14-5001	YLR242C	arv1-supp1	0.319
YBR070C	alg14-5001	YDL232W	ost4-supp2	0.311
YBR070C	alg14-5001	YHR188C	gpi16-5001	0.208
YBR070C	alg14-5001	YCR044C	per1-supp1	0.309
YBR070C	alg14-5001	YDR437W	gpi19-2	0.227
YBR070C	alg14-5001	YDR331W	gpi8-5001	0.285
YCL060C	ycl060c	YDL003W	mcd1-73	0.214
YCL060C	ycl060c	YMR078C	ctf18	0.301
YCL060C	ycl060c	YLR103C	cdc45-27	0.410
YCL060C	ycl060c	YDR013W	psf1-1	0.529
YCL060C	ycl060c	YPR162C	orc4-5001	0.534
YCL060C	ycl060c	YHR191C	ctf8	0.428
YCL060C	ycl060c	YER147C	scc4-5001	0.273
YCL060C	ycl060c	YCL061C	mrc1	0.816
YCL060C	ycl060c	YJL074C	smc3-1	0.224
YCL060C	ycl060c	YMR198W	cik1	0.224
YCL060C	ycl060c	YFL008W	smc1-2	0.226
YCL060C	ycl060c	YIR008C	pri1-m4	0.321
YCL060C	ycl060c	YOR144C	elg1	0.388
YCL060C	ycl060c	YDR052C	dbf4-4	0.241
YCL060C	ycl060c	YHR191C	ctf8-162	0.303
YCL060C	ycl060c	YDR180W	scc2-4	0.228
YCL060C	ycl060c	YDR052C	dbf4-ts	0.267
YCL060C	ycl060c	YPL008W	chl1	0.236
YCL060C	ycl060c	YGL113W	sld3-5001	0.579
YCL060C	ycl060c	YFL008W	smc1-259	0.223
YCL060C	ycl060c	YPR135W	ctf4	0.449
YCL060C	ycl060c	YMR048W	csm3	0.606
YCL060C	ycl060c	YDR113C	pds1-128	0.255
YCL060C	ycl060c	YHR191C	ctf8-9	0.414
YOR195W	slk19	YDL003W	mcd1-73	0.207
YOR195W	slk19	YMR078C	ctf18	0.221
YOR195W	slk19	YDR201W	spc19-5001	0.210
YOR195W	slk19	YGR113W	dam1-1	0.247
YOR195W	slk19	YHR191C	ctf8	0.228
YOR195W	slk19	YJL074C	smc3-1	0.216
YOR195W	slk19	YLR045C	stu2-12	0.216
YOR195W	slk19	YGL086W	mad1	0.282
YOR195W	slk19	YKL052C	ask1-3	0.239
YOR195W	slk19	YJL030W	mad2	0.260
YOR195W	slk19	YHR191C	ctf8-162	0.229
YOR195W	slk19	YDR180W	scc2-4	0.251
YOR195W	slk19	YPL008W	chl1	0.207
YOR195W	slk19	YBL058W	shp1	0.214
YOR195W	slk19	YOR014W	rts1	0.208
YOR195W	slk19	YPL253C	vik1	0.268
YOR195W	slk19	YFL008W	smc1-259	0.253
YOR195W	slk19	YPR135W	ctf4	0.208
YOR195W	slk19	YDR113C	pds1-128	0.252
YOR195W	slk19	YHR191C	ctf8-9	0.221
YOR026W	bub3	YOR349W	cin1	0.265
YOR026W	bub3	YDL028C	mps1-3796	0.418
YOR026W	bub3	YPL017C	irc15	0.279
YOR026W	bub3	YIR010W	dsn1-7	0.261
YOR026W	bub3	YBR156C	sli15-3	0.468
YOR026W	bub3	YGL093W	spc105-4	0.392
YOR026W	bub3	YDL003W	mcd1-73	0.344
YOR026W	bub3	YER007W	pac2	0.202
YOR026W	bub3	YPL124W	spc29-3	0.202
YOR026W	bub3	YPL241C	cin2	0.226
YOR026W	bub3	YMR078C	ctf18	0.320
YOR026W	bub3	YNR016C	acc1-5007-supp1	0.332
YOR026W	bub3	YDR201W	spc19-5001	0.226
YOR026W	bub3	YER016W	bim1	0.487
YOR026W	bub3	YBL034C	stu1-8	0.344
YOR026W	bub3	YNL153C	gim3	0.268
YOR026W	bub3	YPR046W	mcm16	0.250
YOR026W	bub3	YBL034C	stu1-12	0.309
YOR026W	bub3	YER147C	scc4-4	0.274
YOR026W	bub3	YGR113W	dam1-1	0.504
YOR026W	bub3	YBR107C	iml3	0.262
YOR026W	bub3	YHR191C	ctf8	0.401
YOR026W	bub3	YPR141C	kar3	0.321
YOR026W	bub3	YER147C	scc4-5001	0.329
YOR026W	bub3	YJL074C	smc3-1	0.436
YOR026W	bub3	YLR045C	stu2-12	0.284
YOR026W	bub3	YMR198W	cik1	0.227
YOR026W	bub3	YNR016C	acc1-5009-supp1	0.346
YOR026W	bub3	YGL086W	mad1	0.436
YOR026W	bub3	YBL034C	stu1-6	0.412
YOR026W	bub3	YJR135C	mcm22	0.272
YOR026W	bub3	YMR076C	pds5-1	0.290
YOR026W	bub3	YFL008W	smc1-2	0.304
YOR026W	bub3	YJL030W	mad2	0.388
YOR026W	bub3	YJL013C	mad3	0.221
YOR026W	bub3	YDR254W	chl4	0.275
YOR026W	bub3	YHR191C	ctf8-162	0.310
YOR026W	bub3	YLR045C	stu2-10	0.262
YOR026W	bub3	YDR180W	scc2-4	0.365
YOR026W	bub3	YDR014W	rad61	0.251
YOR026W	bub3	YPL008W	chl1	0.260
YOR026W	bub3	YFR027W	eco1-1	0.215
YOR026W	bub3	YLR381W	ctf3	0.286
YOR026W	bub3	YDR318W	mcm21	0.317
YOR026W	bub3	YEL061C	cin8	0.263
YOR026W	bub3	YML124C	tub3	0.228
YOR026W	bub3	YPL018W	ctf19	0.318
YOR026W	bub3	YOR014W	rts1	0.273
YOR026W	bub3	YBR211C	ame1-4	0.217
YOR026W	bub3	YPL253C	vik1	0.359
YOR026W	bub3	YFL008W	smc1-259	0.339
YOR026W	bub3	YPR135W	ctf4	0.262
YOR026W	bub3	YGR188C	bub1-supp1	0.532
YOR026W	bub3	YLR045C	stu2-11	0.283
YOR026W	bub3	YDL003W	mcd1-5001	0.213
YOR026W	bub3	YGL093W	spc105-15	0.331
YOR026W	bub3	YDR113C	pds1-128	0.382
YOR026W	bub3	YDL028C	mps1-417	0.286
YOR026W	bub3	YMR117C	spc24-9	0.269
YOR026W	bub3	YGR179C	okp1-5	0.226
YOR026W	bub3	YHR191C	ctf8-9	0.291
YOR349W	cin1	YDR356W	spc110-220	0.211
YOR349W	cin1	YDL028C	mps1-3796	0.331
YOR349W	cin1	YPL017C	irc15	0.223
YOR349W	cin1	YMR299C	dyn3	0.216
YOR349W	cin1	YOR265W	rbl2	0.281
YOR349W	cin1	YBR156C	sli15-3	0.252
YOR349W	cin1	YGL093W	spc105-4	0.261
YOR349W	cin1	YLR045C	stu2-13	0.342
YOR349W	cin1	YGL216W	kip3	0.302
YOR349W	cin1	YER007W	pac2	0.574
YOR349W	cin1	YPL241C	cin2	0.620
YOR349W	cin1	YDR201W	spc19-5001	0.256
YOR349W	cin1	YER016W	bim1	0.454
YOR349W	cin1	YBL034C	stu1-8	0.415
YOR349W	cin1	YLR210W	clb4	0.202
YOR349W	cin1	YNL153C	gim3	0.468
YOR349W	cin1	YBL034C	stu1-12	0.473
YOR349W	cin1	YER147C	scc4-4	0.206
YOR349W	cin1	YGR113W	dam1-1	0.413
YOR349W	cin1	YFL037W	tub2-430	0.201
YOR349W	cin1	YHR191C	ctf8	0.220
YOR349W	cin1	YPR141C	kar3	0.241
YOR349W	cin1	YER147C	scc4-5001	0.319
YOR349W	cin1	YJL074C	smc3-1	0.233
YOR349W	cin1	YLR045C	stu2-12	0.405
YOR349W	cin1	YGL086W	mad1	0.310
YOR349W	cin1	YBL034C	stu1-6	0.441
YOR349W	cin1	YPL269W	kar9	0.224
YOR349W	cin1	YMR076C	pds5-1	0.212
YOR349W	cin1	YFL008W	smc1-2	0.235
YOR349W	cin1	YJL030W	mad2	0.276
YOR349W	cin1	YDR254W	chl4	0.249
YOR349W	cin1	YLR045C	stu2-10	0.304
YOR349W	cin1	YDR180W	scc2-4	0.217
YOR349W	cin1	YMR138W	cin4	0.351
YOR349W	cin1	YDR318W	mcm21	0.263
YOR349W	cin1	YEL061C	cin8	0.474
YOR349W	cin1	YML124C	tub3	0.405
YOR349W	cin1	YPL018W	ctf19	0.274
YOR349W	cin1	YMR055C	bub2	0.221
YOR349W	cin1	YPL253C	vik1	0.375
YOR349W	cin1	YGL217C	ygl217c	0.265
YOR349W	cin1	YJL008C	cct8-5002	0.203
YOR349W	cin1	YFL008W	smc1-259	0.251
YOR349W	cin1	YGR188C	bub1-supp1	0.227
YOR349W	cin1	YGR078C	pac10-supp1	0.261
YOR349W	cin1	YLR045C	stu2-11	0.383
YOR349W	cin1	YJR064W	cct5-5001	0.203
YOR349W	cin1	YGL093W	spc105-15	0.224
YOR349W	cin1	YER013W	prp22-1	0.318
YOR349W	cin1	YGR078C	pac10	0.375
YOR349W	cin1	YMR117C	spc24-9	0.268
YOR349W	cin1	YGR179C	okp1-5	0.220
YOR349W	cin1	YHR191C	ctf8-9	0.205
YOR349W	cin1	YER133W	glc7-12	0.213
YPL027W	sma1	YPR180W	aos1-5001	0.230
YPL027W	sma1	YNR054C	esf2-5005	0.209
YPL027W	sma1	YER025W	gcd11-5002	0.294
YPL027W	sma1	YLR159W	ylr159w	0.222
YPL027W	sma1	YDR324C	utp4-5007	0.330
YEL002C	wbp1-2	YLR459W	gab1-2	0.423
YEL002C	wbp1-2	YLR459W	gab1-3	0.419
YEL002C	wbp1-2	YOR002W	alg6	0.407
YEL002C	wbp1-2	YPL076W	gpi2-774	0.264
YEL002C	wbp1-2	YPL227C	alg5	0.405
YEL002C	wbp1-2	YPL076W	gpi2-1-7b	0.234
YEL002C	wbp1-2	YMR214W	scj1	0.287
YEL002C	wbp1-2	YIR022W	sec11-2	0.382
YEL002C	wbp1-2	YHR101C	big1-5001	0.349
YEL002C	wbp1-2	YGL142C	gpi10-5001	0.246
YEL002C	wbp1-2	YGL027C	cwh41	0.295
YEL002C	wbp1-2	YJL034W	kar2-159	0.409
YEL002C	wbp1-2	YOL102C	tpt1-5001	0.241
YEL002C	wbp1-2	YJL002C	ost1-6	0.418
YEL002C	wbp1-2	YMR307W	gas1	0.290
YEL002C	wbp1-2	YEL002C	wbp1-1	0.692
YEL002C	wbp1-2	YMR149W	swp1-5004	0.461
YEL002C	wbp1-2	YBL082C	alg3	0.382
YEL002C	wbp1-2	YOR336W	kre5-ts2	0.382
YEL002C	wbp1-2	YDR331W	gpi8-ts	0.386
YEL002C	wbp1-2	YBR229C	rot2	0.307
YEL002C	wbp1-2	YJL091C	gwt1-20	0.298
YEL002C	wbp1-2	YML055W	spc2	0.207
YEL002C	wbp1-2	YDR524W-C	ydr524w-c	0.274
YEL002C	wbp1-2	YLR459W	gab1-1	0.405
YEL002C	wbp1-2	YML115C	van1	0.327
YEL002C	wbp1-2	YDL006W	ptc1	0.235
YEL002C	wbp1-2	YBR004C	gpi18-5001	0.217
