Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YHR030C	slt2	YNR035C	arc35-6	0.219
YHR030C	slt2	YJL095W	bck1	0.791
YHR030C	slt2	YBR078W	ecm33	0.218
YHR030C	slt2	YBL061C	skt5	0.381
YHR030C	slt2	YDR245W	mnn10-supp1	0.204
YHR030C	slt2	YDR389W	sac7	0.211
YHR030C	slt2	YHR188C	gpi16-5001	0.292
YHR030C	slt2	YBR015C	mnn2	0.234
YOL038W	pre6-5001	YPR103W	pre2-127	0.444
YOL038W	pre6-5001	YFR004W	rpn11-14	0.359
YOL038W	pre6-5001	YGL011C	scl1-5001	0.515
YOL038W	pre6-5001	YGL048C	rpt6-1-supp1	0.260
YOL038W	pre6-5001	YLR021W	irc25	0.424
YOL038W	pre6-5001	YER012W	pre1-1	0.462
YOL038W	pre6-5001	YPR108W	rpn7-3	0.298
YOL038W	pre6-5001	YPR103W	pre2-2	0.428
YOL038W	pre6-5001	YOR261C	rpn8-5007	0.342
YOL038W	pre6-5001	YOR157C	pup1-1	0.509
YGL014W	puf4	YDR381W	yra1-5003	0.226
YGL014W	puf4	YJL124C	lsm1	0.243
YKR091W	srl3	YNL085W	mkt1	0.240
YPR051W	mak3	YLR309C	imh1	0.204
YPR051W	mak3	YGL005C	cog7	0.263
YPR051W	mak3	YML071C	cog8	0.251
YPR051W	mak3	YPR050C	ypr050c	0.394
YPR051W	mak3	YBR164C	arl1	0.363
YPR051W	mak3	YOL018C	tlg2	0.206
YPR051W	mak3	YDL058W	uso1-1	0.266
YPR051W	mak3	YPR105C	cog4-5004	0.236
YPR051W	mak3	YEL053C	mak10	0.563
YPR051W	mak3	YGL020C	get1	0.227
YBR175W	swd3	YPL055C	lge1	0.241
YBR175W	swd3	YHR119W	set1	0.388
YLR309C	imh1	YGL005C	cog7	0.275
YLR309C	imh1	YML071C	cog8	0.264
YLR309C	imh1	YBR164C	arl1	0.383
YLR309C	imh1	YLL038C	ent4	0.206
YLR309C	imh1	YER157W	cog3-2	0.276
YLR309C	imh1	YDL058W	uso1-1	0.269
YLR309C	imh1	YHL031C	gos1-supp1	0.269
YLR309C	imh1	YLR269C	ylr269c	0.214
YLR309C	imh1	YGL020C	get1	0.215
YBR017C	kap104	YER117W	rpl23b	0.367
YBR017C	kap104	YFL022C	frs2-5001	0.210
YBR017C	kap104	YLR007W	nse1-5001	0.246
YLR166C	sec10-2	YOR327C	snc2	0.319
YLR166C	sec10-2	YER008C	sec3-2	0.531
YLR166C	sec10-2	YDR164C	sec1-1	0.241
YLR166C	sec10-2	YOR370C	mrs6-2	0.222
YNL152W	inn1-5007	YNL298W	cla4	0.306
YNL152W	inn1-5007	YJR076C	cdc11-2	0.212
YNL152W	inn1-5007	YNL271C	bni1	0.242
YNL152W	inn1-5007	YNR035C	arc35-6	0.238
YNL152W	inn1-5007	YJL095W	bck1	0.207
YNL152W	inn1-5007	YBL061C	skt5	0.275
YML073C	rpl6a	YLR185W	rpl37a	0.388
YML073C	rpl6a	YOR312C	rpl20b	0.349
YML073C	rpl6a	YPL090C	rps6a	0.268
YML073C	rpl6a	YNL227C	jjj1	0.258
YML073C	rpl6a	YMR242W-A	ymr242w-a	0.239
YGL005C	cog7	YML071C	cog8	0.782
YGL005C	cog7	YDR202C	rav2	0.213
YGL005C	cog7	YGL020C	get1-supp1	0.260
YGL005C	cog7	YPL234C	vma11	0.231
YGL005C	cog7	YKR068C	bet3-5001	0.406
YGL005C	cog7	YJL029C	vps53	0.254
YGL005C	cog7	YJL031C	bet4-5007	0.204
YGL005C	cog7	YEL042W	gda1	0.442
YGL005C	cog7	YJL029C	vps53-supp1	0.270
YGL005C	cog7	YBL050W	sec17-1	0.298
YGL005C	cog7	YBR164C	arl1	0.542
YGL005C	cog7	YOR216C	rud3	0.375
YGL005C	cog7	YGL095C	vps45	0.260
YGL005C	cog7	YLL038C	ent4	0.237
YGL005C	cog7	YGR172C	yip1-4	0.236
YGL005C	cog7	YOL018C	tlg2	0.369
YGL005C	cog7	YMR197C	vti1-11	0.269
YGL005C	cog7	YDR137W	rgp1	0.521
YGL005C	cog7	YER157W	cog3-2	0.463
YGL005C	cog7	YHR012W	vps29	0.222
YGL005C	cog7	YER083C	get2	0.236
YGL005C	cog7	YCR044C	per1-supp1	0.239
YGL005C	cog7	YER122C	glo3-supp1	0.304
YGL005C	cog7	YMR197C	vti1-11-supp1	0.478
YGL005C	cog7	YDR189W	sly1-ts	0.395
YGL005C	cog7	YDL058W	uso1-1	0.444
YGL005C	cog7	YHL031C	gos1-supp1	0.502
YGL005C	cog7	YDR484W	vps52-supp1	0.308
YGL005C	cog7	YOR370C	mrs6-2	0.285
YGL005C	cog7	YLR269C	ylr269c	0.274
YGL005C	cog7	YEL053C	mak10	0.210
YGL005C	cog7	YDR331W	gpi8-5001	0.243
YGL005C	cog7	YKR006C	mrpl13	0.290
YGL005C	cog7	YGL020C	get1	0.327
YLR029C	rpl15a-5002	YDL063C	syo1	0.209
YLR029C	rpl15a-5002	YLR075W	rpl10-5001	0.364
YLR029C	rpl15a-5002	YLR185W	rpl37a	0.221
YLR029C	rpl15a-5002	YEL054C	rpl12a	0.289
YLR029C	rpl15a-5002	YOR294W	rrs1-124	0.241
YLR029C	rpl15a-5002	YGL123W	rps2-5004	0.216
YML071C	cog8	YDR202C	rav2	0.205
YML071C	cog8	YGL020C	get1-supp1	0.310
YML071C	cog8	YPL234C	vma11	0.242
YML071C	cog8	YEL031W	spf1	0.254
YML071C	cog8	YKR068C	bet3-5001	0.454
YML071C	cog8	YJL029C	vps53	0.225
YML071C	cog8	YEL042W	gda1	0.440
YML071C	cog8	YJL029C	vps53-supp1	0.318
YML071C	cog8	YBL050W	sec17-1	0.335
YML071C	cog8	YBR164C	arl1	0.522
YML071C	cog8	YOR216C	rud3	0.411
YML071C	cog8	YGL095C	vps45	0.275
YML071C	cog8	YLL038C	ent4	0.226
YML071C	cog8	YGR172C	yip1-4	0.276
YML071C	cog8	YMR292W	got1	0.255
YML071C	cog8	YOL018C	tlg2	0.383
YML071C	cog8	YDR389W	sac7	0.207
YML071C	cog8	YHR188C	gpi16-5001	0.204
YML071C	cog8	YMR197C	vti1-11	0.291
YML071C	cog8	YDL100C	get3	0.235
YML071C	cog8	YDR137W	rgp1	0.536
YML071C	cog8	YER157W	cog3-2	0.497
YML071C	cog8	YER083C	get2	0.274
YML071C	cog8	YCR044C	per1-supp1	0.270
YML071C	cog8	YER122C	glo3-supp1	0.395
YML071C	cog8	YMR197C	vti1-11-supp1	0.504
YML071C	cog8	YDR189W	sly1-ts	0.418
YML071C	cog8	YDL058W	uso1-1	0.447
YML071C	cog8	YHL031C	gos1-supp1	0.480
YML071C	cog8	YDR484W	vps52-supp1	0.277
YML071C	cog8	YHR060W	vma22	0.215
YML071C	cog8	YPR105C	cog4-5004	0.235
YML071C	cog8	YOR370C	mrs6-2	0.277
YML071C	cog8	YLR269C	ylr269c	0.305
YML071C	cog8	YDR331W	gpi8-5001	0.285
YML071C	cog8	YKR006C	mrpl13	0.352
YML071C	cog8	YGL020C	get1	0.323
YML023C	nse5-ts4	YER038C	kre29-ts2	0.480
YML023C	nse5-ts4	YJL092W	srs2	0.203
YML023C	nse5-ts4	YNL218W	mgs1	0.235
YML023C	nse5-ts4	YJL095W	bck1	0.210
YML023C	nse5-ts4	YLR234W	top3-supp1	0.302
YML023C	nse5-ts4	YPL024W	rmi1	0.340
YML023C	nse5-ts4	YPL153C	rad53-5001	0.203
YML023C	nse5-ts4	YMR190C	sgs1	0.272
YML023C	nse5-ts4	YNL250W	rad50	0.215
YML023C	nse5-ts4	YLR235C	ylr235c-supp1	0.258
YML023C	nse5-ts4	YDL105W	nse4-ts1	0.236
YML023C	nse5-ts4	YBR136W	mec1-4ts	0.209
YNL298W	cla4	YFR004W	rpn11-14	0.216
YNL298W	cla4	YJR076C	cdc11-2	0.307
YNL298W	cla4	YJR076C	cdc11-4	0.213
YNL298W	cla4	YNL271C	bni1	0.241
YNL298W	cla4	YDL225W	shs1	0.217
YNL298W	cla4	YGL213C	ski8	0.203
YNL298W	cla4	YOR261C	rpn8-5007	0.236
YNL298W	cla4	YBR135W	cks1-38	0.238
YMR277W	fcp1-1-supp2	YHR058C	med6-5001	0.297
YMR277W	fcp1-1-supp2	YFL022C	frs2-5001	0.235
YMR277W	fcp1-1-supp2	YLR007W	nse1-5001	0.311
YMR277W	fcp1-1-supp2	YNL238W	kex2	0.353
YER117W	rpl23b	YER102W	rps8b	0.220
YDR369C	xrs2	YPL194W	ddc1	0.233
YDR369C	xrs2	YPR164W	mms1	0.340
YDR369C	xrs2	YJL092W	srs2	0.281
YDR369C	xrs2	YLR234W	top3-supp1	0.245
YDR369C	xrs2	YOL123W	hrp1-4	0.227
YDR369C	xrs2	YPL024W	rmi1	0.304
YDR369C	xrs2	YMR190C	sgs1	0.257
YDR369C	xrs2	YDR510W	smt3aiir	0.202
YDR369C	xrs2	YNL250W	rad50	0.595
YDR369C	xrs2	YLR235C	ylr235c-supp1	0.242
YDR369C	xrs2	YDR510W	smt3-331	0.230
YPR103W	pre2-127	YFR004W	rpn11-14	0.288
YPR103W	pre2-127	YGL011C	scl1-5001	0.506
YPR103W	pre2-127	YGL048C	rpt6-1-supp1	0.407
YPR103W	pre2-127	YLR021W	irc25	0.505
YPR103W	pre2-127	YHR027C	rpn1-821	0.353
YPR103W	pre2-127	YPR103W	pre2-2	0.527
YPR103W	pre2-127	YOR157C	pup1-1	0.422
YDR094W	ydr094w	YNL082W	pms1	0.202
YOR327C	snc2	YNL130C-A	dgr1	0.255
YOR327C	snc2	YER008C	sec3-2	0.418
YDL014W	nop1-3	YNL061W	nop2-6	0.203
YFR004W	rpn11-14	YGL011C	scl1-5001	0.337
YFR004W	rpn11-14	YGL048C	rpt6-1-supp1	0.509
YFR004W	rpn11-14	YLR021W	irc25	0.299
YFR004W	rpn11-14	YPR119W	clb2	0.283
YFR004W	rpn11-14	YER012W	pre1-1	0.488
YFR004W	rpn11-14	YHR027C	rpn1-821	0.334
YFR004W	rpn11-14	YPR108W	rpn7-3	0.494
YFR004W	rpn11-14	YPR103W	pre2-2	0.288
YFR004W	rpn11-14	YOR261C	rpn8-5007	0.667
YFR004W	rpn11-14	YOR157C	pup1-1	0.362
YPL194W	ddc1	YJL092W	srs2	0.232
YPL194W	ddc1	YLR234W	top3-supp1	0.287
YPL194W	ddc1	YOL123W	hrp1-4	0.352
YPL194W	ddc1	YPL024W	rmi1	0.295
YPL194W	ddc1	YPL153C	rad53-5001	0.332
YPL194W	ddc1	YMR190C	sgs1	0.257
YPL194W	ddc1	YNL250W	rad50	0.262
YPL194W	ddc1	YLR235C	ylr235c-supp1	0.284
YPL194W	ddc1	YBR136W	mec1-4ts	0.452
YBR163W	exo5	YPR047W	msf1	0.218
YBR163W	exo5	YMR293C	her2	0.336
YBR163W	exo5	YER017C	afg3	0.245
YBR163W	exo5	YNL213C	rrg9-supp1	0.373
YBR163W	exo5	YCR002C	cdc10-2	0.211
YBR163W	exo5	YBR179C	fzo1	0.450
YBR163W	exo5	YNL252C	mrpl17	0.256
YBR163W	exo5	YJR144W	mgm101	0.227
YNR010W	cse2	YGL151W	nut1	0.262
YNR010W	cse2	YJR021C	rec107	0.209
YNR010W	cse2	YGR046W	tam41-5001	0.231
YNR010W	cse2	YGL127C	soh1	0.244
YNR010W	cse2	YOL012C	htz1	0.213
YDR347W	mrp1	YER077C	mrx1	0.268
YDR347W	mrp1	YLR069C	mef1	0.406
YDR347W	mrp1	YBL080C	pet112	0.272
YDR347W	mrp1	YDR296W	mhr1	0.267
YDR347W	mrp1	YMR293C	her2	0.211
YDR347W	mrp1	YER017C	afg3	0.262
YDR347W	mrp1	YNL213C	rrg9-supp1	0.256
YDR347W	mrp1	YNL252C	mrpl17	0.295
YDR347W	mrp1	YBR268W	mrpl37	0.239
YDR347W	mrp1	YJR144W	mgm101	0.207
YDR347W	mrp1	YPL040C	ism1-supp1	0.276
YDR347W	mrp1	YDR405W	mrp20	0.493
YBR198C	taf5-20	YBR198C	taf5-3	0.213
YBR198C	taf5-20	YPL011C	taf3-5002	0.310
YBR198C	taf5-20	YDR145W	taf12-l464a	0.224
YNL195C	ynl195c	YHR086W-A	yhr086w-a	0.638
YNL195C	ynl195c	YCL026C-B	hbn1	0.739
YER038C	kre29-ts2	YJL092W	srs2	0.225
YER038C	kre29-ts2	YPR180W	aos1-5019	0.200
YER038C	kre29-ts2	YNL218W	mgs1	0.353
YER038C	kre29-ts2	YPL024W	rmi1	0.338
YER038C	kre29-ts2	YMR190C	sgs1	0.293
YER038C	kre29-ts2	YLR007W	nse1-5001	0.254
YER038C	kre29-ts2	YDL105W	nse4-ts1	0.317
YGL011C	scl1-5001	YMR060C	sam37-supp1	0.244
YGL011C	scl1-5001	YGL048C	rpt6-1-supp1	0.360
YGL011C	scl1-5001	YLR021W	irc25	0.396
YGL011C	scl1-5001	YER012W	pre1-1	0.500
YGL011C	scl1-5001	YHR027C	rpn1-821	0.246
YGL011C	scl1-5001	YPR108W	rpn7-3	0.368
YGL011C	scl1-5001	YPR103W	pre2-2	0.455
YGL011C	scl1-5001	YOR261C	rpn8-5007	0.392
YGL011C	scl1-5001	YOR157C	pup1-1	0.505
YDR202C	rav2	YJR033C	rav1	0.300
YDR202C	rav2	YBR164C	arl1	0.234
YDL063C	syo1	YOR295W	uaf30	0.285
YDL063C	syo1	YEL054C	rpl12a	0.245
YDL063C	syo1	YOL121C	rps19a	0.200
YDL063C	syo1	YOR294W	rrs1-124	0.287
YJR076C	cdc11-2	YJR076C	cdc11-4	0.389
YJR076C	cdc11-2	YNL271C	bni1	0.278
YGR002C	swc4-4	YPL011C	taf3-5002	0.203
YGR002C	swc4-4	YBL006C	ldb7	0.201
YGR002C	swc4-4	YPL153C	rad53-5001	0.253
YGR002C	swc4-4	YOL012C	htz1	0.313
YGL020C	get1-supp1	YPL055C	lge1	0.210
YGL020C	get1-supp1	YEL031W	spf1	0.225
YGL020C	get1-supp1	YKR068C	bet3-5001	0.312
YGL020C	get1-supp1	YBL050W	sec17-1	0.360
YGL020C	get1-supp1	YOR216C	rud3	0.302
YGL020C	get1-supp1	YGL095C	vps45	0.227
YGL020C	get1-supp1	YGR172C	yip1-4	0.247
YGL020C	get1-supp1	YOL018C	tlg2	0.265
YGL020C	get1-supp1	YMR197C	vti1-11	0.340
YGL020C	get1-supp1	YDL100C	get3	0.450
YGL020C	get1-supp1	YER157W	cog3-2	0.299
YGL020C	get1-supp1	YER083C	get2	0.772
YGL020C	get1-supp1	YER122C	glo3-supp1	0.212
YGL020C	get1-supp1	YDR189W	sly1-ts	0.457
YGL020C	get1-supp1	YDL058W	uso1-1	0.273
YGL020C	get1-supp1	YOR370C	mrs6-2	0.228
YNL190W	ynl190w	YNR054C	esf2-5005	0.219
YNL190W	ynl190w	YOR011W-A	yor011w-a	0.245
YER008C	sec3-2	YDR164C	sec1-1	0.214
YHR011W	dia4	YBR039W	atp3	0.406
YHR011W	dia4	YER077C	mrx1	0.290
YHR011W	dia4	YLR069C	mef1	0.346
YHR011W	dia4	YBL080C	pet112	0.212
YHR011W	dia4	YDR296W	mhr1	0.407
YHR011W	dia4	YPR047W	msf1	0.297
YHR011W	dia4	YMR293C	her2	0.561
YHR011W	dia4	YNL213C	rrg9-supp1	0.449
YHR011W	dia4	YBR179C	fzo1	0.353
YHR011W	dia4	YNL252C	mrpl17	0.561
YHR011W	dia4	YBR268W	mrpl37	0.227
YHR011W	dia4	YPL040C	ism1-supp1	0.422
YHR011W	dia4	YDR405W	mrp20	0.211
YPL234C	vma11	YBR164C	arl1	0.210
YPL234C	vma11	YER122C	glo3-supp1	0.211
YPL234C	vma11	YHR060W	vma22	0.417
YBL071C-B	ybl071c-b	YIL069C	rps24b	0.207
YBL071C-B	ybl071c-b	YLR075W	rpl10-5001	0.237
YBL071C-B	ybl071c-b	YDR450W	rps18a	0.262
YBL071C-B	ybl071c-b	YOR295W	uaf30	0.210
YBL071C-B	ybl071c-b	YEL054C	rpl12a	0.283
YBL071C-B	ybl071c-b	YOL121C	rps19a	0.291
YBL071C-B	ybl071c-b	YER102W	rps8b	0.214
YBL071C-B	ybl071c-b	YGL123W	rps2-5004	0.330
YIL069C	rps24b	YDR450W	rps18a	0.227
YIL069C	rps24b	YOL121C	rps19a	0.244
YNL271C	bni1	YLR370C	arc18	0.382
YNL271C	bni1	YNR035C	arc35-6	0.243
YNL271C	bni1	YBL061C	skt5	0.269
YNL271C	bni1	YLR319C	bud6	0.469
YNL271C	bni1	YOR326W	myo2-14	0.450
YNL271C	bni1	YCR002C	cdc10-2	0.227
YPL055C	lge1	YGL127C	soh1	0.201
YML019W	ost6	YDL203C	ack1	0.250
YML019W	ost6	YDR525W	api2	0.399
YML019W	ost6	YDR245W	mnn10-supp1	0.231
YML019W	ost6	YHR188C	gpi16-5001	0.287
YML019W	ost6	YDR331W	gpi8-5001	0.273
YDR471W	rpl27b	YLL045C	rpl8b	0.218
YDR471W	rpl27b	YEL054C	rpl12a	0.219
YLR075W	rpl10-5001	YLR185W	rpl37a	0.250
YLR075W	rpl10-5001	YEL054C	rpl12a	0.364
YLR075W	rpl10-5001	YOR294W	rrs1-124	0.221
YLR075W	rpl10-5001	YNL227C	jjj1	0.222
YLR075W	rpl10-5001	YGL123W	rps2-5004	0.251
YBR198C	taf5-3	YML098W	taf13-1	0.252
YBR198C	taf5-3	YGL112C	taf6-ts	0.347
YDL203C	ack1	YJL095W	bck1	0.307
YDL203C	ack1	YDR245W	mnn10-supp1	0.208
YDL203C	ack1	YDR331W	gpi8-5001	0.216
YEL031W	spf1	YKR068C	bet3-5001	0.218
YEL031W	spf1	YBR171W	sec66	0.394
YEL031W	spf1	YBL050W	sec17-1	0.273
YEL031W	spf1	YOR216C	rud3	0.306
YEL031W	spf1	YHR188C	gpi16-5001	0.360
YEL031W	spf1	YDL100C	get3	0.246
YEL031W	spf1	YER083C	get2	0.203
YEL031W	spf1	YER122C	glo3-supp1	0.286
YEL031W	spf1	YDR189W	sly1-ts	0.275
YEL031W	spf1	YBR015C	mnn2	0.287
YKR068C	bet3-5001	YJL031C	bet4-5007	0.243
YKR068C	bet3-5001	YEL042W	gda1	0.282
YKR068C	bet3-5001	YJL029C	vps53-supp1	0.229
YKR068C	bet3-5001	YBL050W	sec17-1	0.238
YKR068C	bet3-5001	YBR164C	arl1	0.223
YKR068C	bet3-5001	YOR216C	rud3	0.338
YKR068C	bet3-5001	YGL095C	vps45	0.259
YKR068C	bet3-5001	YGR172C	yip1-4	0.248
YKR068C	bet3-5001	YOL018C	tlg2	0.280
YKR068C	bet3-5001	YMR197C	vti1-11	0.276
YKR068C	bet3-5001	YDL100C	get3	0.229
YKR068C	bet3-5001	YDR137W	rgp1	0.385
YKR068C	bet3-5001	YER157W	cog3-2	0.330
YKR068C	bet3-5001	YER083C	get2	0.231
YKR068C	bet3-5001	YCR044C	per1-supp1	0.208
YKR068C	bet3-5001	YER122C	glo3-supp1	0.367
YKR068C	bet3-5001	YMR197C	vti1-11-supp1	0.270
YKR068C	bet3-5001	YDR189W	sly1-ts	0.264
YKR068C	bet3-5001	YDL058W	uso1-1	0.343
YKR068C	bet3-5001	YHL031C	gos1-supp1	0.261
YKR068C	bet3-5001	YOR370C	mrs6-2	0.277
YKR068C	bet3-5001	YKR006C	mrpl13	0.265
YJL029C	vps53	YBR164C	arl1	0.262
YJL029C	vps53	YGL095C	vps45	0.349
YJL029C	vps53	YOL018C	tlg2	0.445
YJL029C	vps53	YDR137W	rgp1	0.282
YJL029C	vps53	YHR012W	vps29	0.204
YJL029C	vps53	YDR484W	vps52-supp1	0.477
YDL002C	nhp10	YPR179C	hda3	0.271
YDR450W	rps18a	YOR295W	uaf30	0.269
YDR450W	rps18a	YNL061W	nop2-10	0.205
YDR450W	rps18a	YOL121C	rps19a	0.296
YDR450W	rps18a	YLR007W	nse1-5001	0.234
YDR450W	rps18a	YMR242W-A	ymr242w-a	0.299
YDR450W	rps18a	YGL123W	rps2-5004	0.247
YDR381W	yra1-5003	YNL088W	top2-5002	0.219
YGR292W	mal12	YNL082W	pms1	0.204
YLR370C	arc18	YEL036C	anp1	0.215
YLR370C	arc18	YNR035C	arc35-6	0.439
YLR370C	arc18	YLR319C	bud6	0.220
YML098W	taf13-1	YGL112C	taf6-ts	0.361
YDL225W	shs1	YMR122W-A	ncw1	0.352
YJL031C	bet4-5007	YGR172C	yip1-4	0.215
YJL031C	bet4-5007	YDL058W	uso1-1	0.255
YJL031C	bet4-5007	YOR370C	mrs6-2	0.506
YPR164W	mms1	YNL250W	rad50	0.316
YJR033C	rav1	YBR164C	arl1	0.251
YJR033C	rav1	YMR197C	vti1-11-supp1	0.205
YJL092W	srs2	YPR180W	aos1-5019	0.239
YJL092W	srs2	YNL218W	mgs1	0.260
YJL092W	srs2	YOL034W	smc5-6	0.272
YJL092W	srs2	YOL123W	hrp1-4	0.285
YJL092W	srs2	YPL024W	rmi1	0.316
YJL092W	srs2	YMR190C	sgs1	0.284
YJL092W	srs2	YLR007W	nse1-5001	0.260
YJL092W	srs2	YDR510W	smt3aiir	0.231
YJL092W	srs2	YNL250W	rad50	0.302
YJL092W	srs2	YBR136W	mec1-4ts	0.225
YPR050C	ypr050c	YNL082W	pms1	0.219
YPR050C	ypr050c	YBR164C	arl1	0.220
YPR050C	ypr050c	YNL085W	mkt1	0.265
YPR050C	ypr050c	YMR292W	got1	0.205
YPR050C	ypr050c	YER157W	cog3-2	0.214
YPR050C	ypr050c	YDL058W	uso1-1	0.218
YGL213C	ski8	YPR189W	ski3	0.367
YGL213C	ski8	YBL071W-A	kti11	0.247
YEL042W	gda1	YEL036C	anp1	0.206
YEL042W	gda1	YBR164C	arl1	0.295
YEL042W	gda1	YPR183W	dpm1-6-supp1	0.260
YEL042W	gda1	YDR389W	sac7	0.211
YEL042W	gda1	YDR137W	rgp1	0.409
YEL042W	gda1	YER157W	cog3-2	0.209
YEL042W	gda1	YER122C	glo3-supp1	0.282
YEL042W	gda1	YDR484W	vps52-supp1	0.226
YEL042W	gda1	YHR060W	vma22	0.219
YEL042W	gda1	YOR370C	mrs6-2	0.258
YEL036C	anp1	YBR171W	sec66	0.235
YEL036C	anp1	YDR245W	mnn10	0.469
YGR122W	ygr122w	YPR179C	hda3	0.219
YBR049C	reb1-5001	YGR046W	tam41-5001	0.299
YBR049C	reb1-5001	YLR007W	nse1-5001	0.233
YMR060C	sam37-supp1	YPR108W	rpn7-3	0.220
YBR039W	atp3	YER077C	mrx1	0.325
YBR039W	atp3	YLR069C	mef1	0.602
YBR039W	atp3	YBL080C	pet112	0.318
YBR039W	atp3	YDR296W	mhr1	0.450
YBR039W	atp3	YPR047W	msf1	0.299
YBR039W	atp3	YMR293C	her2	0.407
YBR039W	atp3	YNL213C	rrg9-supp1	0.231
YBR039W	atp3	YBR179C	fzo1	0.228
YBR039W	atp3	YNL252C	mrpl17	0.301
YBR039W	atp3	YBR268W	mrpl37	0.273
YBR039W	atp3	YPL040C	ism1-supp1	0.360
YLR185W	rpl37a	YOR312C	rpl20b	0.314
YLR185W	rpl37a	YEL054C	rpl12a	0.407
YLR185W	rpl37a	YOR294W	rrs1-124	0.218
YLR185W	rpl37a	YNL227C	jjj1	0.284
YLR185W	rpl37a	YMR242W-A	ymr242w-a	0.206
YER077C	mrx1	YLR069C	mef1	0.739
YER077C	mrx1	YBL080C	pet112	0.432
YER077C	mrx1	YDR296W	mhr1	0.380
YER077C	mrx1	YPR047W	msf1	0.492
YER077C	mrx1	YMR293C	her2	0.509
YER077C	mrx1	YER017C	afg3	0.295
YER077C	mrx1	YNL213C	rrg9-supp1	0.328
YER077C	mrx1	YBR179C	fzo1	0.280
YER077C	mrx1	YNL252C	mrpl17	0.341
YER077C	mrx1	YBR268W	mrpl37	0.501
YER077C	mrx1	YJR144W	mgm101	0.255
YER077C	mrx1	YPL040C	ism1-supp1	0.387
YER077C	mrx1	YDR405W	mrp20	0.259
YNR035C	arc35-6	YJL095W	bck1	0.217
YNR035C	arc35-6	YDR525W	api2	0.207
YNR035C	arc35-6	YBR078W	ecm33	0.262
YNR035C	arc35-6	YBR015C	mnn2	0.236
YGL048C	rpt6-1-supp1	YLR021W	irc25	0.329
YGL048C	rpt6-1-supp1	YHR027C	rpn1-821	0.527
YGL048C	rpt6-1-supp1	YPR108W	rpn7-3	0.438
YGL048C	rpt6-1-supp1	YPR103W	pre2-2	0.361
YGL048C	rpt6-1-supp1	YOR157C	pup1-1	0.316
YNL082W	pms1	YNL085W	mkt1	0.262
YLR069C	mef1	YBL080C	pet112	0.631
YLR069C	mef1	YDR296W	mhr1	0.763
YLR069C	mef1	YPR047W	msf1	0.506
YLR069C	mef1	YMR293C	her2	0.353
YLR069C	mef1	YER017C	afg3	0.216
YLR069C	mef1	YNL213C	rrg9-supp1	0.415
YLR069C	mef1	YBR179C	fzo1	0.438
YLR069C	mef1	YNL252C	mrpl17	0.527
YLR069C	mef1	YBR268W	mrpl37	0.672
YLR069C	mef1	YPL040C	ism1-supp1	0.739
YLR069C	mef1	YDR405W	mrp20	0.297
YPR189W	ski3	YMR122W-A	ncw1	0.285
YJL029C	vps53-supp1	YBL050W	sec17-1	0.212
YJL029C	vps53-supp1	YBR164C	arl1	0.364
YJL029C	vps53-supp1	YOR216C	rud3	0.219
YJL029C	vps53-supp1	YOL018C	tlg2	0.452
YJL029C	vps53-supp1	YHR012W	vps29	0.228
YJL029C	vps53-supp1	YHL031C	gos1-supp1	0.277
YPR180W	aos1-5019	YNL218W	mgs1	0.449
YPR180W	aos1-5019	YOL034W	smc5-6	0.281
YPR180W	aos1-5019	YPL024W	rmi1	0.300
YPR180W	aos1-5019	YMR190C	sgs1	0.288
YPR180W	aos1-5019	YDR510W	smt3aiir	0.390
YGR274C	taf1-1	YPL011C	taf3-5002	0.411
YGR274C	taf1-1	YDR145W	taf12-l464a	0.268
YGR274C	taf1-1	YPL153C	rad53-5001	0.218
YLR021W	irc25	YER012W	pre1-1	0.326
YLR021W	irc25	YHR027C	rpn1-821	0.208
YLR021W	irc25	YPR108W	rpn7-3	0.240
YLR021W	irc25	YPR103W	pre2-2	0.491
YLR021W	irc25	YOR261C	rpn8-5007	0.296
YLR021W	irc25	YOR157C	pup1-1	0.394
YBL080C	pet112	YDR296W	mhr1	0.344
YBL080C	pet112	YPR047W	msf1	0.335
YBL080C	pet112	YMR293C	her2	0.388
YBL080C	pet112	YER017C	afg3	0.218
YBL080C	pet112	YNL213C	rrg9-supp1	0.299
YBL080C	pet112	YBR179C	fzo1	0.266
YBL080C	pet112	YNL252C	mrpl17	0.329
YBL080C	pet112	YBR268W	mrpl37	0.544
YBL080C	pet112	YJR144W	mgm101	0.273
YBL080C	pet112	YPL040C	ism1-supp1	0.362
YBL080C	pet112	YDR405W	mrp20	0.248
YNL218W	mgs1	YOL034W	smc5-6	0.388
YNL218W	mgs1	YPL024W	rmi1	0.260
YNL218W	mgs1	YMR190C	sgs1	0.260
YNL218W	mgs1	YDR510W	smt3aiir	0.210
YNL218W	mgs1	YDL105W	nse4-ts1	0.209
YJR021C	rec107	YGR046W	tam41-5001	0.353
YOR312C	rpl20b	YEL054C	rpl12a	0.256
YOR312C	rpl20b	YMR242W-A	ymr242w-a	0.206
YJL095W	bck1	YBR078W	ecm33	0.207
YJL095W	bck1	YBL061C	skt5	0.393
YJL095W	bck1	YDR245W	mnn10-supp1	0.213
YJL095W	bck1	YDR389W	sac7	0.216
YJL095W	bck1	YHR188C	gpi16-5001	0.277
YJL095W	bck1	YBR015C	mnn2	0.220
YBR171W	sec66	YDR245W	mnn10-supp1	0.217
